mine_id,relationship,company
37472,operator,Unnamed Owner
37472,owner,Unnamed Owner
37473,operator,NA
37473,owner,De Beers SA
37474,operator,Prometalica Mineracao
37474,owner,Prometalica Mineracao
37477,operator,Private Interest
37477,owner,Private Interest
37478,operator,Unnamed Owner
37478,owner,Unnamed Owner
37480,operator,NA
37480,owner,NA
37500,operator,Pilbara Minerals Limited
37500,owner,Pilbara Minerals Limited
37504,operator,Nutrien Ltd.
37504,owner,Nutrien Ltd.
37505,operator,Nutrien Ltd.
37505,owner,Nutrien Ltd.
37506,operator,Nutrien Ltd.
37506,owner,Nutrien Ltd.
37507,operator,NA
37507,owner,Investissement Québec
37508,operator,Nutrien Ltd.
37508,owner,Nutrien Ltd.
37514,operator,Nutrien Ltd.
37514,owner,Nutrien Ltd.
37515,operator,Emerald Resources NL
37515,owner,Emerald Resources NL
37522,operator,"Oriental Peninsula Resources Group, Inc."
37522,owner,"Oriental Peninsula Resources Group, Inc."
37523,operator,"Oriental Peninsula Resources Group, Inc."
37523,owner,"Oriental Peninsula Resources Group, Inc."
37533,operator,Nickel Asia Corporation
37533,owner,Nickel Asia Corporation
37535,operator,Nickel Asia Corporation
37535,owner,Nickel Asia Corporation
37536,operator,Sr Metals Inc.
37536,owner,Sr Metals Inc.
37537,operator,CTP Construction and Mining Corp
37537,owner,CTP Construction and Mining Corp
37540,operator,Magnum Mining and Exploration Limited
37540,owner,Magnum Mining and Exploration Limited
37543,operator,Itafos
37543,owner,Itafos
37544,operator,Va Erzberg Gmbh
37544,owner,Va Erzberg Gmbh
37557,operator,Chengyu Vanadium Titano Technology Ltd.
37557,owner,Chengyu Vanadium Titano Technology Ltd.
37563,operator,Avesoro Jersey Limited
37563,owner,Avesoro Holdings Ltd
37564,operator,"Cline Group, LLC"
37564,owner,"Cline Group, LLC"
37565,operator,Pan American Silver Corp.
37565,owner,Pan American Silver Corp.
37569,operator,NioCorp Developments Ltd.
37569,owner,NioCorp Developments Ltd.
37576,operator,Fortescue Metals Group Limited
37576,owner,Fortescue Metals Group Limited
37578,operator,Gold Fields Limited
37578,owner,Gold Fields Limited
37579,operator,OceanaGold Corporation
37579,owner,OceanaGold Corporation
37581,operator,Unnamed Owner
37581,owner,Unnamed Owner
37583,operator,Fujian Changting Jinlong Rare Earth Co Ltd
37583,owner,Fujian Changting Jinlong Rare Earth Co Ltd
37584,operator,NA
37584,owner,NA
37600,operator,Albemarle Corporation
37600,owner,Albemarle Corporation
37603,operator,Albemarle Corporation
37603,owner,Albemarle Corporation
37604,operator,NA
37604,owner,NA
37608,operator,NA
37608,owner,NA
37609,operator,Pingchuan Iron Mining Company
37609,owner,People's Government of Gansu Province
37611,operator,Galaxy Resources Limited
37611,owner,Galaxy Resources Limited
37612,operator,Livent Corporation
37612,owner,Livent Corporation
37618,operator,NA
37618,owner,NA
37619,operator,NA
37619,owner,NA
37620,operator,Hongwen Gold
37620,owner,Hongwen Gold
37624,operator,Jujuy Energia y Mineria Sociedad del Estado
37624,owner,"Ganfeng Lithium Co., Ltd."
37628,operator,NextView New Energy Lion Hong Kong Limited
37628,owner,Revotech Asia Limited
37632,operator,NA
37632,owner,NA
37635,operator,"China Molybdenum Co., Ltd."
37635,owner,"China Molybdenum Co., Ltd."
37636,operator,"Compass Minerals International, Inc."
37636,owner,"Compass Minerals International, Inc."
37637,operator,"Intrepid Potash, Inc."
37637,owner,"Intrepid Potash, Inc."
37638,operator,"Intrepid Potash, Inc."
37638,owner,"Intrepid Potash, Inc."
37640,operator,"Yue Da Group (H.K.) Co., Limited"
37640,owner,"Jiangsu Yueda Group Co., Ltd."
37642,operator,"Intrepid Potash, Inc."
37642,owner,"Intrepid Potash, Inc."
37645,operator,NA
37645,owner,NA
37648,operator,"Fujian Dingxin Industries Co., Ltd."
37648,owner,"Fujian Dingxin Industries Co., Ltd."
37649,operator,Desheng Iron and Steel (Group) Co Ltd
37649,owner,Desheng Iron and Steel (Group) Co Ltd
37657,operator,Brazilian Nickel Plc
37657,owner,Brazilian Nickel Plc
37667,operator,Conuma Coal Resources Limited
37667,owner,"Virginia Conservation Legacy Fund, Inc."
37670,operator,"Tongling Nonferrous Metals Group Co.,Ltd."
37670,owner,"Tongling Nonferrous Metals Group Co.,Ltd."
37671,operator,Fresnillo Plc
37671,owner,Fresnillo Plc
37674,operator,NA
37674,owner,NA
37682,operator,Newmont Corporation
37682,owner,Newmont Corporation
37683,operator,Zhaojin Mining Industry Company Limited
37683,owner,Zhaojin Mining Industry Company Limited
37691,operator,Yunnan Gold Mining Group Corporation Limited
37691,owner,Yunnan Gold Mining Group Corporation Limited
37692,operator,Yunnan Gold Mining Group Corporation Limited
37692,owner,Yunnan Gold Mining Group Corporation Limited
37693,operator,NA
37693,owner,NA
37694,operator,"Yunnan Geology And Mineral Resources Imp.& Exp. Co., Ltd."
37694,owner,"Yunnan Geology And Mineral Resources Imp.& Exp. Co., Ltd."
37695,operator,NA
37695,owner,NA
37700,operator,Koza Altin Isletmeleri A.S.
37700,owner,Koza Altin Isletmeleri A.S.
37702,operator,Koza Altin Isletmeleri A.S.
37702,owner,Koza Altin Isletmeleri A.S.
37709,operator,PanAust Limited
37709,owner,PanAust Limited
37716,operator,"China Shen Zhou Mining & Resources, Inc."
37716,owner,"China Shen Zhou Mining & Resources, Inc."
37718,operator,Excelsior Mining Corporation
37718,owner,Excelsior Mining Corporation
37722,operator,"Intrepid Potash, Inc."
37722,owner,"Intrepid Potash, Inc."
37735,operator,MIDROC Gold Mine Pvt. Ltd. Co.
37735,owner,MIDROC Gold Mine Pvt. Ltd. Co.
37741,operator,NA
37741,owner,NA
37742,operator,NA
37742,owner,NA
37743,operator,NA
37743,owner,NA
37747,operator,Zijin Mining Group Company Limited
37747,owner,Zijin Mining Group Company Limited
37750,operator,Koza Altin Isletmeleri A.S.
37750,owner,Koza Altin Isletmeleri A.S.
37753,operator,"Western Mining Co., Ltd."
37753,owner,"Western Mining Co., Ltd."
37760,operator,Latitude Consolidated Limited
37760,owner,Latitude Consolidated Limited
37761,operator,Cia Minera Caudalosa SA
37761,owner,Cia Minera Caudalosa SA
37763,operator,NA
37763,owner,ARMZ Uranium Holding Company
37777,operator,Great Panther Mining Limited
37777,owner,Great Panther Mining Limited
37780,operator,Endeavour Mining Corporation
37780,owner,Endeavour Mining Corporation
37782,operator,Consorcio Peña Colorada
37782,owner,ArcelorMittal
37783,operator,ArcelorMittal
37783,owner,ArcelorMittal
37784,operator,ArcelorMittal
37784,owner,ArcelorMittal
37785,operator,NA
37785,owner,"Earth Explorations, LLC"
37799,operator,NA
37799,owner,Corsa Coal Corporation
37802,operator,JSC ArcelorMittal Temirtau
37802,owner,ArcelorMittal
37803,operator,IMETAL
37803,owner,IMETAL
37804,operator,ArcelorMittal
37804,owner,ArcelorMittal
37805,operator,West African Resources Limited
37805,owner,West African Resources Limited
37807,operator,NA
37807,owner,NA
37808,operator,"Intrepid Potash, Inc."
37808,owner,"Intrepid Potash, Inc."
37810,operator,Colluli Mining Share Company
37810,owner,Eritrean National Mining Corporation
37811,operator,Al Masane Al Kobra Mining Co.
37811,owner,Unnamed Owner
37816,operator,China Vanadium Titano-Magnetite Mining Company Limited
37816,owner,China Vanadium Titano-Magnetite Mining Company Limited
37820,operator,MSPL Limited
37820,owner,MSPL Limited
37824,operator,MSPL Limited
37824,owner,MSPL Limited
37827,operator,Hancock Prospecting Pty Limited
37827,owner,Hancock Prospecting Pty Limited
37833,operator,NA
37833,owner,Hebei Jidong Construction Co Ltd
37839,operator,PT Timah Tbk.
37839,owner,PT Timah Tbk.
37844,operator,Rio Tinto
37844,owner,Rio Tinto
37847,operator,Anglo American Plc
37847,owner,Glencore Plc
37870,operator,OCP S.A.
37870,owner,OCP S.A.
37871,operator,OCP S.A.
37871,owner,OCP S.A.
37872,operator,OCP S.A.
37872,owner,OCP S.A.
37873,operator,OCP S.A.
37873,owner,OCP S.A.
37874,operator,OCP S.A.
37874,owner,OCP S.A.
37876,operator,"Wuping Zijin Mining Co., Ltd."
37876,owner,Zijin Mining Group Company Limited
37877,operator,NA
37877,owner,NA
37880,operator,New Hope Corporation Limited
37880,owner,New Hope Corporation Limited
37884,operator,NA
37884,owner,NA
37893,operator,TINCO Investments Ltd.
37893,owner,TINCO Investments Ltd.
37897,operator,"Yunnan Copper Co.,Ltd"
37897,owner,"Yunnan Copper Co.,Ltd"
37899,operator,NA
37899,owner,NA
37903,operator,Itafos
37903,owner,Itafos
37909,operator,Tongda Mining Co Ltd
37909,owner,Tongda Mining Co Ltd
37916,operator,Met-Sin S.A. De C.V.
37916,owner,Zephyr Energy plc
37919,operator,PT Bumi Resources Tbk.
37919,owner,Unnamed Owner
37921,operator,P.T. SERVINDO JAYA UTAMA
37921,owner,P.T. SERVINDO JAYA UTAMA
37928,operator,"China National Gold Group Co., Ltd."
37928,owner,"China National Gold Group Co., Ltd."
37929,operator,No 1 Mining Enterprise
37929,owner,Wanbao Mining Limited
37931,operator,NA
37931,owner,NA
37942,operator,MMX Mineração e Metálicos S.A.
37942,owner,MMX Mineração e Metálicos S.A.
37953,operator,Northern Minerals Limited
37953,owner,Northern Minerals Limited
37964,operator,Arab Potash Company
37964,owner,Arab Potash Company
37978,operator,Unnamed Owner
37978,owner,Unnamed Owner
37987,operator,Toil Resources Pty Ltd.
37987,owner,Toil Resources Pty Ltd.
37992,operator,"Navajo Transitional Energy Company, LLC"
37992,owner,"Navajo Transitional Energy Company, LLC"
37994,operator,Energy Resources LLC
37994,owner,Mongolian Mining Corporation
37995,operator,NA
37995,owner,NA
38000,operator,JSC “Belaruskali”
38000,owner,JSC “Belaruskali”
38004,operator,Unnamed Owner
38004,owner,Unnamed Owner
38010,operator,EastCoal Inc.
38010,owner,EastCoal Inc.
38025,operator,New Dawn Mining Corp.
38025,owner,New Dawn Mining Corp.
38033,operator,Axiom Mining Limited
38033,owner,Axiom Mining Limited
38044,operator,Intra Energy Corporation Limited
38044,owner,Intra Energy Corporation Limited
38047,operator,Hancock Prospecting Pty Limited
38047,owner,Hancock Prospecting Pty Limited
38049,operator,Red Crescent Resources Limited
38049,owner,Seyitoglu Madencilik
38054,operator,NA
38054,owner,NA
38059,operator,NA
38059,owner,NA
38060,operator,Bay Area Gold Group Limited
38060,owner,Bay Area Gold Group Limited
38077,operator,"Xinshao Yunxiang Mining Co., Ltd."
38077,owner,Silvercorp Metals Inc.
38087,operator,Compañía de Minas Buenaventura S.A.A.
38087,owner,Compañía de Minas Buenaventura S.A.A.
38092,operator,NA
38092,owner,Unnamed Owner
38097,operator,Newmont Corporation
38097,owner,Newmont Corporation
38102,operator,Exxaro Resources Limited
38102,owner,Exxaro Resources Limited
38105,operator,Solid Energy New Zealand Limited
38105,owner,Solid Energy New Zealand Limited
38114,operator,Central Asia Metals Plc
38114,owner,Central Asia Metals Plc
38116,operator,Jiangsu Huitai
38116,owner,Jiangsu Huitai
38123,operator,Minera San Geronimo
38123,owner,Minera San Geronimo
38124,operator,Minera San Geronimo
38124,owner,Minera San Geronimo
38134,operator,Ivanhoe Mines Limited
38134,owner,Ivanhoe Mines Limited
38136,operator,Antofagasta Plc
38136,owner,Antofagasta Plc
38138,operator,"PT Bayan Resources, Tbk."
38138,owner,"PT Bayan Resources, Tbk."
38145,operator,Jiangsu Huitai
38145,owner,Jiangsu Huitai
38151,operator,BHP Group
38151,owner,BHP Group
38152,operator,"Navajo Transitional Energy Company, LLC"
38152,owner,"Navajo Transitional Energy Company, LLC"
38157,operator,Westmoreland Coal Company
38157,owner,Westmoreland Coal Company
38158,operator,BHP Billiton Mitsubishi Alliance
38158,owner,Mitsubishi Corporation
38159,operator,BHP Group
38159,owner,Mitsubishi Corporation
38160,operator,BHP Group
38160,owner,Mitsubishi Corporation
38161,operator,BHP Group
38161,owner,Mitsubishi Corporation
38162,operator,BHP Billiton Mitsubishi Alliance
38162,owner,Mitsubishi Corporation
38163,operator,Sojitz Corporation
38163,owner,Sojitz Corporation
38164,operator,BHP Group
38164,owner,BHP Group
38165,operator,BHP Group
38165,owner,BHP Group
38166,operator,South32 Limited
38166,owner,South32 Limited
38167,operator,South32 Limited
38167,owner,South32 Limited
38168,operator,South32 Limited
38168,owner,South32 Limited
38169,operator,South32 Limited
38169,owner,South32 Limited
38172,operator,Mangazeya Mining Ltd.
38172,owner,Mangazeya Mining Ltd.
38182,operator,BHP Group
38182,owner,Mitsubishi Corporation
38190,operator,PT Adaro Energy Tbk
38190,owner,PT Adaro Energy Tbk
38195,operator,Mangazeya Mining Ltd.
38195,owner,Mangazeya Mining Ltd.
38196,operator,BHP Group
38196,owner,Mitsubishi Corporation
38205,operator,Namakwa Diamonds Limited
38205,owner,Namakwa Diamonds Limited
38206,operator,Corsa Coal Corporation
38206,owner,Corsa Coal Corporation
38208,operator,Glencore Plc
38208,owner,Glencore Plc
38209,operator,NA
38209,owner,NA
38210,operator,"Zhangzhou Tongxin Mining Co., Ltd."
38210,owner,"Zhangzhou Tongxin Mining Co., Ltd."
38213,operator,Fitzroy Australia Resources Pty Ltd
38213,owner,Riverstone Holdings LLC
38214,operator,Unnamed Owner
38214,owner,Unnamed Owner
38215,operator,Unnamed Owner
38215,owner,Unnamed Owner
38216,operator,Unnamed Owner
38216,owner,Unnamed Owner
38217,operator,"Sichuan Liwu Copper Co., Ltd."
38217,owner,"Sichuan Liwu Copper Co., Ltd."
38218,operator,Golding Contractors Pty Limited
38218,owner,Stanmore Coal Limited
38219,operator,Fitzroy Australia Resources Pty Ltd
38219,owner,"American Metals & Coal International, Inc."
38220,operator,Vale S.A.
38220,owner,Vale S.A.
38221,operator,Unnamed Owner
38221,owner,Unnamed Owner
38222,operator,Colombian Natural Resources
38222,owner,Colombian Natural Resources
38224,operator,Private Interest
38224,owner,Private Interest
38225,operator,Unnamed Owner
38225,owner,Unnamed Owner
38228,operator,NA
38228,owner,Unnamed Owner
38229,operator,NA
38229,owner,Unnamed Owner
38230,operator,NA
38230,owner,Unnamed Owner
38232,operator,NA
38232,owner,Unnamed Owner
38233,operator,NA
38233,owner,Unnamed Owner
38235,operator,NA
38235,owner,Unnamed Owner
38236,operator,NA
38236,owner,NA
38237,operator,NA
38237,owner,Unnamed Owner
38238,operator,Government of China
38238,owner,Government of China
38239,operator,NA
38239,owner,Unnamed Owner
38240,operator,Consorcio De Ingenieros Ejecutores Mineros S.A
38240,owner,Consorcio De Ingenieros Ejecutores Mineros S.A
38241,operator,Menar Holding
38241,owner,Menar Holding
38246,operator,Conuma Coal Resources Limited
38246,owner,"Virginia Conservation Legacy Fund, Inc."
38247,operator,Conuma Coal Resources Limited
38247,owner,"Virginia Conservation Legacy Fund, Inc."
38250,operator,"Casablanca Mining, Ltd."
38250,owner,"Casablanca Mining, Ltd."
38251,operator,NA
38251,owner,NA
38253,operator,Glencore Plc
38253,owner,Glencore Plc
38254,operator,Glencore Plc
38254,owner,Glencore Plc
38256,operator,Glencore Plc
38256,owner,Glencore Plc
38257,operator,Imbawula Group
38257,owner,Imbawula Group
38258,operator,Glencore Plc
38258,owner,Glencore Plc
38259,operator,Glencore Plc
38259,owner,Glencore Plc
38260,operator,Glencore Plc
38260,owner,Glencore Plc
38263,operator,Glencore Plc
38263,owner,Glencore Plc
38264,operator,Glencore Plc
38264,owner,Glencore Plc
38267,operator,Glencore Plc
38267,owner,Glencore Plc
38268,operator,Glencore Plc
38268,owner,Glencore Plc
38269,operator,Glencore Plc
38269,owner,Glencore Plc
38270,operator,Glencore Plc
38270,owner,Glencore Plc
38273,operator,Glencore Plc
38273,owner,Glencore Plc
38275,operator,Glencore Plc
38275,owner,Glencore Plc
38278,operator,Wescoal Holdings Limited
38278,owner,Wescoal Holdings Limited
38282,operator,NA
38282,owner,NA
38288,operator,Glencore Plc
38288,owner,Glencore Plc
38289,operator,Glencore Plc
38289,owner,Glencore Plc
38290,operator,Glencore Plc
38290,owner,Glencore Plc
38293,operator,Glencore Plc
38293,owner,Glencore Plc
38294,operator,GFG Alliance Ltd.
38294,owner,GFG Alliance Ltd.
38295,operator,Resource Pacific Pty Ltd
38295,owner,Glencore Plc
38307,operator,CST Group Limited
